elements,threadsPerBlock,blocks,GPU,total global memory(KB),clock rate(KHz),multiprocessor count,async engine count,memory bus width,memory clock rate (KHz),L2 cache size (bytes),max threads per SM
81920,1024,16,5.282755,12339264,1455000,80,7,3072,850000,4718592,2048
81920,1024,32,5.281201,12339264,1455000,80,7,3072,850000,4718592,2048
81920,1024,64,5.335455,12339264,1455000,80,7,3072,850000,4718592,2048
81920,1024,128,5.337087,12339264,1455000,80,7,3072,850000,4718592,2048
81920,1024,256,5.33718,12339264,1455000,80,7,3072,850000,4718592,2048
81920,1024,450,5.337607,12339264,1455000,80,7,3072,850000,4718592,2048
81920,1024,512,5.339464,12339264,1455000,80,7,3072,850000,4718592,2048
81920,1024,800,5.342393,12339264,1455000,80,7,3072,850000,4718592,2048
81920,1024,1024,5.339843,12339264,1455000,80,7,3072,850000,4718592,2048
81920,1024,1500,5.338497,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,1,4.075972,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,2,4.07554,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,4,4.077589,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,8,4.07794,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,16,4.076982,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,32,4.078305,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,64,4.097727,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,128,4.131374,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,256,4.273898,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,450,4.435609,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,512,4.431342,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,800,4.723459,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,1024,5.490265,12339264,1455000,80,7,3072,850000,4718592,2048
102400,64,1500,7.99466,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,1,4.114482,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,2,4.114407,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,4,4.114467,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,8,4.119652,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,16,4.116696,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,32,4.114309,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,64,4.139058,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,128,4.302957,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,256,4.580496,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,450,4.866756,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,512,5.468156,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,800,7.706751,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,1024,7.71432,12339264,1455000,80,7,3072,850000,4718592,2048
102400,128,1500,7.699965,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,1,4.273727,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,2,4.275868,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,4,4.272346,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,8,4.277993,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,16,4.314251,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,32,4.279477,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,64,4.307056,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,128,4.639544,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,256,6.18752,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,450,7.701105,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,512,7.695366,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,800,7.691109,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,1024,7.701489,12339264,1455000,80,7,3072,850000,4718592,2048
102400,256,1500,7.702768,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,1,4.436752,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,2,4.435262,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,4,4.435138,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,8,4.443186,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,16,4.436472,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,32,4.446696,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,64,4.476691,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,128,5.338118,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,256,13.198633,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,450,13.130039,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,512,13.16005,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,800,13.13319,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,1024,13.095863,12339264,1455000,80,7,3072,850000,4718592,2048
102400,400,1500,13.191988,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,1,4.678439,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,2,4.670644,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,4,4.671809,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,8,4.681206,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,16,4.67046,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,32,4.671407,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,64,4.721439,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,128,6.234897,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,256,9.187854,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,450,9.136441,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,512,9.184211,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,800,9.18136,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,1024,9.180099,12339264,1455000,80,7,3072,850000,4718592,2048
102400,512,1500,9.131146,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,1,5.534691,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,2,5.530061,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,4,5.527835,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,8,5.53289,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,16,5.537585,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,32,5.532909,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,64,5.584097,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,128,10.8311,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,256,10.85704,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,450,10.861673,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,512,10.867393,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,800,10.86162,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,1024,10.833089,12339264,1455000,80,7,3072,850000,4718592,2048
102400,800,1500,10.859731,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,1,6.555177,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,2,6.561886,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,4,6.553147,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,8,6.56528,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,16,6.562943,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,32,6.568616,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,64,6.622728,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,128,12.848875,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,256,12.832361,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,450,12.869711,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,512,12.878097,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,800,12.874928,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,1024,12.826864,12339264,1455000,80,7,3072,850000,4718592,2048
102400,1024,1500,12.873613,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,1,9.300663,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,2,9.105454,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,4,9.076746,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,8,9.052578,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,16,8.954048,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,32,8.833286,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,64,8.804426,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,128,8.854652,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,256,8.796717,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,450,9.147681,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,512,9.359026,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,800,9.807851,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,1024,10.750737,12339264,1455000,80,7,3072,850000,4718592,2048
204800,64,1500,15.903747,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,1,9.384625,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,2,9.187067,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,4,9.168649,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,8,9.13642,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,16,9.025251,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,32,8.90147,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,64,8.876819,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,128,8.895383,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,256,9.343168,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,450,9.831082,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,512,10.71904,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,800,15.140411,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,1024,35.094432,12339264,1455000,80,7,3072,850000,4718592,2048
204800,128,1500,36.339063,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,1,9.710064,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,2,9.52276,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,4,9.487331,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,8,9.461757,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,16,9.348807,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,32,9.221003,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,64,9.180354,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,128,9.141172,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,256,12.11979,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,450,18.147612,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,512,36.001231,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,800,36.366691,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,1024,36.349469,12339264,1455000,80,7,3072,850000,4718592,2048
204800,256,1500,36.358894,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,1,10.034029,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,2,9.861525,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,4,9.821196,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,8,9.76485,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,16,9.669745,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,32,9.530187,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,64,9.453055,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,128,10.581113,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,256,27.271346,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,450,30.55329,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,512,40.853009,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,800,40.834284,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,1024,40.801713,12339264,1455000,80,7,3072,850000,4718592,2048
204800,400,1500,40.825488,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,1,10.511467,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,2,10.325742,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,4,10.278279,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,8,10.217983,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,16,10.123522,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,32,9.983875,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,64,9.88337,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,128,12.205632,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,256,35.904937,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,450,36.249022,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,512,36.250282,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,800,36.130553,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,1024,36.238961,12339264,1455000,80,7,3072,850000,4718592,2048
204800,512,1500,36.238167,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,1,12.231843,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,2,12.040721,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,4,11.958708,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,8,11.854079,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,16,11.749336,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,32,11.584161,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,64,11.433591,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,128,22.22471,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,256,45.101323,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,450,45.102187,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,512,45.109123,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,800,45.118953,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,1024,45.108778,12339264,1455000,80,7,3072,850000,4718592,2048
204800,800,1500,45.108469,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,1,14.299085,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,2,14.099529,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,4,13.970532,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,8,13.868587,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,16,13.738246,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,32,13.560424,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,64,13.393995,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,128,25.970969,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,256,39.307931,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,450,39.318925,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,512,39.310739,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,800,39.318922,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,1024,39.308924,12339264,1455000,80,7,3072,850000,4718592,2048
204800,1024,1500,39.308914,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,1,18.562279,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,2,18.04417,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,4,17.974923,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,8,17.950439,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,16,17.734411,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,32,17.503465,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,64,17.468244,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,128,17.580104,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,256,17.507258,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,450,18.300233,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,512,18.752779,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,800,19.754055,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,1024,21.234186,12339264,1455000,80,7,3072,850000,4718592,2048
409600,64,1500,31.72767,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,1,18.612074,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,2,18.218112,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,4,18.17187,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,8,18.110212,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,16,17.892885,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,32,17.659508,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,64,17.648263,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,128,17.720438,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,256,18.733511,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,450,19.813286,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,512,21.252821,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,800,29.926034,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,1024,69.03005,12339264,1455000,80,7,3072,850000,4718592,2048
409600,128,1500,71.921721,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,1,19.258583,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,2,18.889795,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,4,18.817319,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,8,18.776013,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,16,18.56637,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,32,18.331844,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,64,18.294571,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,128,18.240209,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,256,24.061168,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,450,35.971399,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,512,71.424803,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,800,71.715147,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,1024,107.472323,12339264,1455000,80,7,3072,850000,4718592,2048
409600,256,1500,143.773971,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,1,19.865634,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,2,19.562392,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,4,19.461056,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,8,19.390285,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,16,19.20021,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,32,18.94067,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,64,18.876191,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,128,21.032342,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,256,55.784806,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,450,60.674964,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,512,80.985623,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,800,111.299734,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,1024,140.147988,12339264,1455000,80,7,3072,850000,4718592,2048
409600,400,1500,140.095998,12339264,1455000,80,7,3072,850000,4718592,2048
409600,512,1,20.856146,12339264,1455000,80,7,3072,850000,4718592,2048
409600,512,2,20.493834,12339264,1455000,80,7,3072,850000,4718592,2048
409600,512,4,20.386267,12339264,1455000,80,7,3072,850000,4718592,2048
409600,512,8,20.297259,12339264,1455000,80,7,3072,850000,4718592,2048
409600,512,16,20.132317,12339264,1455000,80,7,3072,850000,4718592,2048
409600,512,32,19.901652,12339264,1455000,80,7,3072,850000,4718592,2048
409600,512,64,19.807568,12339264,1455000,80,7,3072,850000,4718592,2048
409600,512,128,24.212124,12339264,1455000,80,7,3072,850000,4718592,2048
409600,512,256,71.222382,12339264,1455000,80,7,3072,850000,4718592,2048
